roundId,playerAddressHash,timestamp,index,clientTs,clickType,xPx,yPx,expectedTileIndex,actualTileIndex,isCorrect,reactionTime,xNorm,yNorm,prePathLength,preAvgSpeed,prePeakSpeed,overshootCount,distanceToTargetPx
1761530467791_bp1wrgqcv,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:12.272Z,6,1761530471892,mouse,321.875,1008.125,6,6,True,0,0.16764322916666666,0.9334490740740741,0,0,0,0,0
1761530467791_bp1wrgqcv,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:12.272Z,15,1761530472266,mouse,432.625,1229.625,6,15,False,374,0.22532552083333332,1.1385416666666666,0,0,0,0,0
1761530480214_2z6b7kskv,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:26.532Z,13,1761530485304,mouse,211.125,974.625,13,13,True,0,0.1099609375,0.9024305555555555,1,,,0,0
1761530480214_2z6b7kskv,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:26.532Z,1,1761530485743,mouse,211.125,639.375,1,1,True,439,0.1099609375,0.5920138888888888,0,0,0,0,0
1761530480214_2z6b7kskv,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:26.532Z,9,1761530486166,mouse,211.125,847.875,9,9,True,423,0.1099609375,0.7850694444444445,7.385164807134505,,,0,0
1761530480214_2z6b7kskv,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:26.532Z,11,1761530486529,mouse,432.625,773.875,11,11,True,363,0.22532552083333332,0.716550925925926,17.829365037744605,,,0,0
1761530501636_du5jfcpyg,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:46.322Z,5,1761530505489,mouse,414.1796875,490.5078125,5,5,True,0,0.21571858723958334,0.45417390046296297,0,0,0,0,0
1761530501636_du5jfcpyg,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:46.322Z,7,1761530505908,mouse,266.5078125,638.1796875,7,7,True,419,0.13880615234375,0.5909071180555555,0,0,0,0,0
1761530501636_du5jfcpyg,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:46.322Z,3,1761530506315,mouse,118.8359375,490.5078125,3,3,True,407,0.06189371744791667,0.45417390046296297,0,0,0,0,0
1761530507467_b9xqyu475,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:51.871Z,6,1761530511477,mouse,118.8359375,638.1796875,6,6,True,0,0.06189371744791667,0.5909071180555555,0,0,0,0,0
1761530507467_b9xqyu475,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:51.871Z,3,1761530511861,mouse,118.8359375,490.5078125,1,3,False,384,0.06189371744791667,0.45417390046296297,0,0,0,0,0
1761530513368_yym47bl25,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:58.126Z,7,1761530517122,mouse,266.5078125,638.1796875,7,7,True,0,0.13880615234375,0.5909071180555555,0,0,0,0,0
1761530513368_yym47bl25,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:58.126Z,2,1761530517547,mouse,414.1796875,342.8359375,2,2,True,425,0.21571858723958334,0.31744068287037036,0,0,0,0,0
1761530513368_yym47bl25,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:01:58.126Z,6,1761530518122,mouse,118.8359375,638.1796875,6,6,True,575,0.06189371744791667,0.5909071180555555,0,0,0,0,0
1761530519357_ocjopduuv,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:05.225Z,2,1761530523998,mouse,414.1796875,342.8359375,2,2,True,0,0.21571858723958334,0.31744068287037036,0,0,0,0,0
1761530519357_ocjopduuv,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:05.225Z,1,1761530524396,mouse,266.5078125,342.8359375,1,1,True,398,0.13880615234375,0.31744068287037036,0,0,0,0,0
1761530519357_ocjopduuv,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:05.225Z,1,1761530524808,mouse,266.5078125,342.8359375,1,1,True,412,0.13880615234375,0.31744068287037036,0,0,0,0,0
1761530519357_ocjopduuv,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:05.225Z,5,1761530525222,mouse,414.1796875,490.5078125,2,5,False,414,0.21571858723958334,0.45417390046296297,0,0,0,0,0
1761530537102_p04e2uljm,387307857eabf959fce6a366ceea1515,2025-10-27T02:02:21.609Z,6,1761530541191,mouse,299.375,1013.625,6,6,True,0,0.15592447916666666,0.9385416666666667,0,0,0,0,0
1761530537102_p04e2uljm,387307857eabf959fce6a366ceea1515,2025-10-27T02:02:21.609Z,15,1761530541591,mouse,401.125,1217.125,11,15,False,400,0.20891927083333334,1.1269675925925926,0,0,0,0,0
1761530540866_ud2t16mug,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:25.772Z,1,1761530545200,mouse,266.5078125,342.8359375,1,1,True,0,0.13880615234375,0.31744068287037036,0,0,0,0,0
1761530540866_ud2t16mug,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:25.772Z,3,1761530545532,mouse,118.8359375,490.5078125,3,3,True,332,0.06189371744791667,0.45417390046296297,0,0,0,0,0
1761530540866_ud2t16mug,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:25.772Z,7,1761530545713,mouse,266.5078125,638.1796875,7,7,True,181,0.13880615234375,0.5909071180555555,0,0,0,0,0
1761530540866_ud2t16mug,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:25.772Z,1,1761530545768,mouse,266.5078125,342.8359375,4,1,False,55,0.13880615234375,0.31744068287037036,0,0,0,0,0
1761530546701_8zv073n5y,387307857eabf959fce6a366ceea1515,2025-10-27T02:02:31.657Z,7,1761530550865,mouse,401.125,1013.625,7,7,True,0,0.20891927083333334,0.9385416666666667,0,0,0,0,0
1761530546701_8zv073n5y,387307857eabf959fce6a366ceea1515,2025-10-27T02:02:31.657Z,11,1761530551218,mouse,401.125,1115.375,11,11,True,353,0.20891927083333334,1.0327546296296297,0,0,0,0,0
1761530546701_8zv073n5y,387307857eabf959fce6a366ceea1515,2025-10-27T02:02:31.657Z,12,1761530551653,mouse,95.875,1217.125,4,12,False,435,0.04993489583333333,1.1269675925925926,0,0,0,0,0
1761530547317_vhkz10e3p,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:32.440Z,6,1761530551651,mouse,118.8359375,638.1796875,6,6,True,0,0.06189371744791667,0.5909071180555555,0,0,0,0,0
1761530547317_vhkz10e3p,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:32.440Z,4,1761530551705,mouse,266.5078125,490.5078125,4,4,True,54,0.13880615234375,0.45417390046296297,0,0,0,0,0
1761530547317_vhkz10e3p,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:32.440Z,7,1761530552382,mouse,266.5078125,638.1796875,7,7,True,677,0.13880615234375,0.5909071180555555,0,0,0,0,0
1761530547317_vhkz10e3p,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:32.440Z,0,1761530552437,mouse,118.8359375,342.8359375,0,0,True,55,0.06189371744791667,0.31744068287037036,0,0,0,0,0
1761530555225_mln0niifx,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:40.082Z,3,1761530559759,mouse,118.8359375,490.5078125,3,3,True,0,0.06189371744791667,0.45417390046296297,0,0,0,0,0
1761530555225_mln0niifx,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:40.082Z,5,1761530560079,mouse,414.1796875,490.5078125,0,5,False,320,0.21571858723958334,0.45417390046296297,0,0,0,0,0
1761530555404_t3jkidlqx,387307857eabf959fce6a366ceea1515,2025-10-27T02:02:41.102Z,6,1761530559515,mouse,299.375,1013.625,6,6,True,0,0.15592447916666666,0.9385416666666667,0,0,0,0,0
1761530555404_t3jkidlqx,387307857eabf959fce6a366ceea1515,2025-10-27T02:02:41.102Z,12,1761530559942,mouse,95.875,1217.125,12,12,True,427,0.04993489583333333,1.1269675925925926,0,0,0,0,0
1761530555404_t3jkidlqx,387307857eabf959fce6a366ceea1515,2025-10-27T02:02:41.102Z,5,1761530560631,mouse,197.625,1013.625,5,5,True,689,0.1029296875,0.9385416666666667,0,0,0,0,0
1761530555404_t3jkidlqx,387307857eabf959fce6a366ceea1515,2025-10-27T02:02:41.102Z,11,1761530561085,mouse,401.125,1115.375,11,11,True,454,0.20891927083333334,1.0327546296296297,0,0,0,0,0
1761530569238_ms4wx55el,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:53.636Z,3,1761530573463,mouse,118.83592987060547,490.50782775878906,3,3,True,0,0.06189371347427368,0.45417391459147133,0,0,0,0,0
1761530569238_ms4wx55el,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:02:53.636Z,0,1761530573518,mouse,118.8359375,342.8359375,0,0,True,55,0.06189371744791667,0.31744068287037036,0,0,0,0,0
